,size,total_sqft,bath,balcony,price,site_location
11321,3,1550,3,2,9600000,Wadgaon Sheri
11322,3,1588,2,3,9000000,Viman Nagar
11323,3,2300,4,1,24000000,Vishrant Wadi
11324,9,3600,8,2,16500000,Wagholi
11325,2,1308,2,1,8600000,Wakadewadi
11326,3,1340,2,2,5427000,Wanowrie
11327,10,3280,9,3,45000000,Warje
11328,4,2170,3,2,26500000,Yerawada
11329,3,1719,3,2,13500000,Alandi Road
11331,2,1200,2,1,4584000,Anandnagar
11332,1,1090,2,1,3148000,Aundh
11333,5,1500,5,2,21000000,Aundh Road
11334,3,1660,3,2,10400000,Balaji Nagar
11335,2,1247,2,1,5856000,Baner
11336,3,1595,3,2,9600000,Baner road
11337,2,1175,2,2,5000000,Bhandarkar Road
11339,2,1184,2,1,7800000,Bibvewadi
11340,2,1100,2,2,5500000,Bopodi
11341,2,935,2,0,7800000,Budhwar Peth
11342,2,1200,2,2,6000000,Bund Garden
11343,5,2400,5,1,40800000,Camp
11344,2,1000,2,1,4500000,Chandan Nagar
11345,2,1000,2,0,5200000,Dapodi
11346,3,1705,3,2,8500000,Deccan Gymkhana
11347,3,1060,2,2,5830000,Dehu Road
11348,4,2325,4,1,12000000,Dhankawadi
11349,3,1347,2,2,5500000,Dhayari Phata
11350,8,1200,8,3,25000000,Dhole Patil
11351,2,1402,2,2,9500000,Erandwane
11352,3,2280,4,2,12500000,Fatima Nagar
11354,2,1080,2,1,5300000,Ganesh Peth
11356,3,1919,3,0,30000000,Ghorpade Peth
11357,2,1100,2,2,4260000,Ghorpadi
11358,4,2500,4,3,22500000,Gokhale Nagar
11359,2,1200,2,2,7800000,Gultekdi
11360,3,1565,2,2,5791000,Guruwar peth
11361,2,1200,3,0,7800000,Hadapsar
11362,3,1581,3,3,7600000,Hadapsar Industrial
11363,4,2882,5,1,20000000,Hingne Khurd
11364,5,1440,5,2,9700000,Jangali Maharaj
11365,3,2180,3,3,27300000,Kalyani Nagar
11367,2,985,2,1,3892000,Karve Road
11368,2,950,2,2,3500000,Kasba Peth
11369,2,1339,2,2,5500000,Katraj
11370,3,1449,3,1,7200000,Khadaki
11371,4,1200,4,2,18000000,Khadki
11372,2,1100,2,2,3868000,Kharadi
11373,2,929,2,0,2809500,Kondhwa
11374,3,2700,3,2,20000000,Kondhwa Budruk
11375,2,1100,2,3,5500000,Kondhwa Khurd
11376,2,1140,2,1,3292000,Koregaon Park
11377,3,3009,3,2,33000000,Kothrud
11378,8,3300,8,3,31000000,Law College
11379,2,800,1,2,3000000,Laxmi Road
11380,5,2000,4,0,6500000,Lulla Nagar
11381,4,1200,4,1,19000000,Mahatma Gandhi
11382,2,1300,2,3,9500000,Mangalwar peth
11383,2,1220,2,2,6000000,Manik Bagh
11384,3,2289,3,2,17800000,Market yard
11385,2,1170,2,1,5600000,Model colony
11386,2,1350,2,2,8950000,Mukund Nagar
11387,2,883,2,1,4500000,Mundhawa
11388,3,1698,3,2,12500000,Nagar Road
11389,4,2150,4,0,10500000,Nana Peth
11390,2,1060,2,1,5850000,Narayan Peth
11391,2,1185,2,2,7500000,Narayangaon
11392,3,2051,3,1,18000000,Navi Peth
11393,2,1404,2,1,7200000,Padmavati
11394,2,1252,2,1,6700000,Parvati Darshan
11395,3,1885,3,1,12500000,Pashan
11396,6,3381,6,3,22500000,Paud Road
11397,2,980,2,2,4200000,Pirangut
11398,3,2500,3,3,34000000,Prabhat Road
11399,3,1420,3,1,6600000,Pune Railway
11401,3,2312,3,2,15600000,Raviwar Peth
11403,2,1175,2,1,7000000,Sahakar Nagar
11404,2,1145,2,2,5100000,Salunke Vihar
11405,2,970,2,1,5250000,Sasson Road
11406,2,1125,2,1,3249000,Satara Road
11407,3,1520,3,0,9263000,Senapati Bapat
11409,3,2150,3,3,24000000,Shivaji Nagar
11410,3,1635,3,1,5700000,Shukrawar Peth
11411,3,3425,3,1,32000000,Sinhagad Road
11412,4,2950,4,3,25300000,Somwar Peth
11413,1,1200,2,1,6600000,Swargate
11414,3,1335,2,2,7343000,Tilak Road
11415,4,4450,6,0,44900000,Uruli Devachi
11416,2,1166,2,1,6408000,Vadgaon Budruk
11417,3,2390,3,1,37200000,Wadgaon Sheri
11418,3,1460,2,1,9000000,Viman Nagar
11419,3,1690,3,3,5000000,Vishrant Wadi
11420,4,1386,3,2,9300000,Wagholi
11421,2,1090,2,2,3200000,Wakadewadi
11422,3,1732,3,1,8573000,Wanowrie
11423,2,1390,2,1,7200000,Warje
11424,2,1095,2,1,8541000,Yerawada
11425,1,416,1,1,1719000,Alandi Road
11426,3,2400,2,3,5000000,Ambegaon Budruk
11427,3,1350,2,3,8500000,Anandnagar
11428,3,1453,2,2,7300000,Aundh
11429,2,1226,2,1,6500000,Aundh Road
11430,4,784,2,2,16500000,Balaji Nagar
11431,3,1168,2,1,6800000,Baner
11432,3,1776,3,2,12400000,Baner road
11433,3,1634,3,2,6800000,Bhandarkar Road
11434,2,860,2,0,5600000,Bhavani Peth
11435,3,2800,3,1,40000000,Bibvewadi
11436,3,1650,3,2,9500000,Bopodi
11437,2,1190,2,1,7000000,Budhwar Peth
11438,2,1133,2,1,3399000,Bund Garden
11439,3,1559,3,2,6200000,Camp
11440,3,1448,4,0,11800000,Chandan Nagar
11441,4,6652,6,1,51000000,Dapodi
11442,2,976,2,1,5000000,Deccan Gymkhana
11443,4,1350,4,3,24000000,Dehu Road
11444,3,1590,2,2,5400000,Dhankawadi
11445,4,2940,6,2,20100000,Dhayari Phata
11446,3,1633,3,2,11000000,Dhole Patil
11447,2,1151,2,2,4600000,Erandwane
11448,3,1400,2,2,4200000,Fatima Nagar
11449,2,1037,2,1,3600000,Fergusson College
11450,2,1188,2,1,3600000,Ganesh Peth
11451,2,1060,2,1,5200000,Ganeshkhind
11452,3,2215,4,2,16200000,Ghorpade Peth
11453,2,1255,2,2,5450000,Ghorpadi
11454,3,2500,2,1,30000000,Gokhale Nagar
11455,2,1075,2,1,5370000,Gultekdi
11456,4,2569,5,3,18000000,Guruwar peth
11458,2,1183,2,1,7954000,Hadapsar Industrial
11459,2,1100,2,2,4400000,Hingne Khurd
11460,3,1643,2,2,7000000,Jangali Maharaj
11461,3,1500,2,2,12000000,Kalyani Nagar
11462,2,1291,2,1,7500000,Karve Nagar
11463,3,1150,3,2,8000000,Karve Road
11464,2,1060,2,1,5500000,Kasba Peth
11465,3,1575,2,2,11000000,Katraj
11466,5,1200,4,1,16000000,Khadaki
11467,4,1700,3,2,5500000,Khadki
11468,2,1236,2,1,5800000,Kharadi
11469,3,1350,2,2,3900000,Kondhwa
11470,3,2475,4,3,32600000,Kondhwa Budruk
11473,2,1200,2,1,3465999,Kothrud
11474,4,1200,4,1,7500000,Law College
11475,2,1225,2,2,5600000,Laxmi Road
11476,2,1056,2,1,7500000,Lulla Nagar
11477,3,1240,2,2,4285000,Mahatma Gandhi
11478,3,1200,3,2,7452000,Mangalwar peth
11479,3,1850,3,2,11000000,Manik Bagh
11480,4,3150,4,3,18000000,Market yard
11481,1,1200,1,0,3982000,Model colony
11482,4,1018,4,1,15000000,Mukund Nagar
11483,5,3520,6,1,46000000,Mundhawa
11484,3,1185,2,2,3022000,Nagar Road
11485,2,918,2,2,5600000,Nana Peth
11486,3,1330,2,2,6800000,Narayan Peth
11487,3,1540,2,3,7000000,Narayangaon
11488,2,1200,2,2,8000000,Navi Peth
11489,2,927,2,2,3700000,Padmavati
11490,4,2580,4,0,11500000,Parvati Darshan
11491,3,1400,2,2,7800000,Pashan
11492,2,1345,2,2,10600000,Paud Road
11493,4,1900,3,1,40000000,Pirangut
11494,2,1510,2,3,8000000,Prabhat Road
11495,2,302,2,1,2500000,Pune Railway
11497,3,1500,3,1,6152000,Raviwar Peth
11498,1,629,1,0,4253500,Sadashiv Peth
11499,3,1100,2,2,7200000,Sahakar Nagar
11500,3,1200,3,1,6800000,Salunke Vihar
11501,3,1100,3,2,5300000,Sasson Road
11502,4,2282,4,0,11500000,Satara Road
11503,2,760,2,1,3749000,Senapati Bapat
11504,3,2172,3,0,10000000,Shaniwar Peth
11506,4,600,2,1,7200000,Shukrawar Peth
11507,3,3300,3,2,16500000,Sinhagad Road
11508,3,1242,3,1,5100000,Somwar Peth
11509,1,410,1,1,4800000,Swargate
11510,3,1245,2,2,4358000,Tilak Road
11511,2,1088,2,2,4400000,Uruli Devachi
11512,2,1200,2,0,4600000,Vadgaon Budruk
11513,3,1995,3,1,10000000,Wadgaon Sheri
11514,2,1309,2,1,8200000,Viman Nagar
11515,3,1717,3,2,20000000,Vishrant Wadi
11516,3,2100,3,2,20000000,Wagholi
11517,2,880,1,0,9000000,Wakadewadi
11518,6,1200,6,1,9500000,Wanowrie
11519,3,1250,3,2,4200000,Warje
11520,3,3520,5,2,24000000,Yerawada
11521,2,1041,2,2,5400000,Alandi Road
11522,3,1505,2,2,6000000,Ambegaon Budruk
11523,3,1776,3,2,15000000,Anandnagar
11524,3,1767,3,2,8900000,Aundh
11525,2,1293,2,2,8000000,Aundh Road
11526,2,1320,2,1,5000000,Balaji Nagar
11527,2,1280,2,2,6848000,Baner
11528,2,1245,2,1,8305000,Baner road
11529,2,1027,1,2,4400000,Bhandarkar Road
11531,3,1100,3,2,5800000,Bibvewadi
11532,3,1065,3,1,7200000,Bopodi
11533,3,1814,3,1,12900000,Budhwar Peth
11534,3,1610,2,1,11200000,Bund Garden
11535,1,850,1,1,7800000,Camp
11536,3,1600,3,3,7900000,Chandan Nagar
11537,3,3200,4,2,14000000,Dapodi
11538,3,1250,2,1,7713000,Deccan Gymkhana
11539,2,1243,2,2,4600000,Dehu Road
11540,3,1452,3,3,6098000,Dhankawadi
11541,3,1475,3,3,7500000,Dhayari Phata
11542,2,1353,2,3,7500000,Dhole Patil
11543,4,2100,3,0,21000000,Erandwane
11544,3,1750,3,2,5800000,Fatima Nagar
11545,4,4800,4,3,55000000,Fergusson College
11546,2,1270,2,1,9600000,Ganesh Peth
11547,4,2700,3,0,7500000,Ganeshkhind
11548,4,1200,4,2,27000000,Ghorpade Peth
11549,4,2695,4,3,18800000,Ghorpadi
11550,3,1330,3,2,6500000,Gokhale Nagar
11551,2,660,1,0,1800000,Gultekdi
11552,2,1400,2,3,9000000,Guruwar peth
11553,4,4000,5,1,19500000,Hadapsar
11554,3,1700,3,2,7500000,Hadapsar Industrial
11555,2,1585,2,2,9000000,Hingne Khurd
11556,3,1385,3,3,6700000,Jangali Maharaj
11557,2,1128,2,1,6700000,Kalyani Nagar
11558,4,60,4,2,21800000,Karve Nagar
11560,2,1203,2,2,6000000,Kasba Peth
11561,2,905,2,1,3500000,Katraj
11562,3,1450,3,2,7900000,Khadaki
11563,2,1105,2,3,3800000,Khadki
11564,2,1200,2,1,4613000,Kharadi
11565,3,1530,2,3,8900000,Kondhwa
11566,2,1105,2,1,3540000,Kondhwa Budruk
11567,2,1333,2,1,7856000,Kondhwa Khurd
11568,2,1065,2,2,4500000,Koregaon Park
11570,2,1243,2,2,4600000,Law College
11571,3,1530,3,2,7634000,Laxmi Road
11572,2,1200,2,1,6500000,Lulla Nagar
11573,2,1270,2,1,9400000,Mahatma Gandhi
11574,3,1830,3,3,8900000,Mangalwar peth
11575,2,900,2,3,3500000,Manik Bagh
11576,4,2400,2,2,25000000,Market yard
11577,6,7000,6,2,56000000,Model colony
11578,3,1450,2,2,7800000,Mukund Nagar
11579,3,1525,3,3,6500000,Mundhawa
11580,2,1080,2,1,6700000,Nagar Road
11581,2,1220,2,2,7200000,Nana Peth
11582,2,1200,2,2,4440000,Narayan Peth
11583,2,1215,2,0,7317000,Narayangaon
11584,3,2400,3,0,34800000,Navi Peth
11585,2,1500,2,2,6000000,Padmavati
11586,2,1355,2,2,9500000,Parvati Darshan
11587,2,1070,2,1,5700000,Pashan
11588,3,1980,4,1,18000000,Paud Road
11589,2,842,2,2,3000000,Pirangut
11590,1,700,1,1,3120000,Prabhat Road
11592,3,1884,3,2,9500000,Rasta Peth
11593,2,1100,2,2,7500000,Raviwar Peth
11594,2,1196,2,2,4054000,Sadashiv Peth
11595,3,1820,3,2,8500000,Sahakar Nagar
11597,2,1185,2,2,4350000,Sasson Road
11598,3,2145,3,2,17000000,Satara Road
11599,2,1220,2,1,8900000,Senapati Bapat
11600,2,1116,2,3,5191000,Shaniwar Peth
11601,2,1192,2,3,7500000,Shivaji Nagar
11602,3,1449,3,2,11000000,Shukrawar Peth
11603,3,2500,3,1,25000000,Sinhagad Road
11604,3,1700,3,2,9000000,Somwar Peth
11605,3,1920,3,2,15000000,Swargate
11606,2,1350,2,0,9000000,Tilak Road
11607,4,4800,5,2,35000000,Uruli Devachi
11608,3,1700,3,2,7400000,Vadgaon Budruk
11609,2,1447,3,2,7600000,Wadgaon Sheri
11610,2,1329,2,1,10700000,Viman Nagar
11611,3,1314,2,2,7044000,Vishrant Wadi
11612,3,1200,3,2,11000000,Wagholi
11613,6,1214,3,0,22000000,Wakadewadi
11614,3,1513,3,1,10300000,Wanowrie
11616,2,1246,2,1,6750000,Yerawada
11617,1,705,1,1,6500000,Alandi Road
11618,2,1220,2,2,6200000,Ambegaon Budruk
11619,3,1800,2,1,4500000,Anandnagar
11620,3,1400,3,2,7500000,Aundh
11621,2,1245,2,2,8000000,Aundh Road
11622,3,1495,2,1,6300000,Balaji Nagar
11623,3,2000,2,2,27500000,Baner
11624,2,996,2,2,3650000,Baner road
11625,2,1000,2,1,4400000,Bhandarkar Road
11626,2,1250,2,3,7500000,Bhavani Peth
11627,2,975,2,1,2486000,Bibvewadi
11628,3,1261,2,1,8000000,Bopodi
11629,2,1080,2,2,4600000,Budhwar Peth
11630,2,1230,2,1,5000000,Bund Garden
11631,2,982,2,2,2553000,Camp
11632,3,1260,3,1,4936000,Chandan Nagar
11633,3,1590,2,2,13500000,Dapodi
11634,2,1220,2,2,3900000,Deccan Gymkhana
11635,3,1320,2,1,3811999,Dehu Road
11636,3,1750,3,2,10500000,Dhankawadi
11637,3,1436,2,3,6215000,Dhayari Phata
11640,3,1560,3,2,9000000,Fatima Nagar
11641,3,3758,3,1,30000000,Fergusson College
11642,2,1275,2,2,5900000,Ganesh Peth
11643,2,1040,2,2,3640000,Ganeshkhind
11644,3,2400,3,2,11500000,Ghorpade Peth
11645,6,1500,9,3,23000000,Ghorpadi
11646,4,3150,5,1,21200000,Gokhale Nagar
11647,3,1960,3,2,16500000,Gultekdi
11648,4,3200,5,3,30900000,Guruwar peth
11649,2,1195,2,2,10000000,Hadapsar
11650,2,1140,2,0,5310500,Hadapsar Industrial
11651,5,4500,5,2,14500000,Hingne Khurd
11652,3,450,3,1,7000000,Jangali Maharaj
11653,4,4304,4,2,69900000,Kalyani Nagar
11654,1,648,1,1,4000000,Karve Nagar
11655,3,2100,3,2,13000000,Karve Road
11656,4,4209,4,2,60200000,Kasba Peth
11657,2,1027,2,1,4400000,Katraj
11658,4,1575,4,3,25000000,Khadaki
11659,3,1365,3,1,5282000,Khadki
11660,1,650,1,1,1800000,Kharadi
11661,3,1200,2,1,5200000,Kondhwa
11662,2,1100,2,3,9000000,Kondhwa Budruk
11663,3,1075,2,1,5700000,Kondhwa Khurd
11664,2,1100,2,1,6300000,Koregaon Park
11665,3,1320,2,1,5800000,Kothrud
11666,3,1500,3,2,6500000,Law College
11667,4,1200,5,1,15000000,Laxmi Road
11668,4,1125,3,2,12600000,Lulla Nagar
11669,2,1246,2,1,6750000,Mahatma Gandhi
11670,3,1718,3,2,9020000,Mangalwar peth
11671,3,1075,2,1,3200000,Manik Bagh
11672,3,1480,3,1,7548000,Market yard
11673,1,500,1,1,1300000,Model colony
11674,5,2400,4,1,32500000,Mukund Nagar
11675,4,1200,4,2,12500000,Mundhawa
11676,2,1041,2,1,3644000,Nagar Road
11677,2,1128,2,2,4840000,Nana Peth
11678,3,1685,3,1,9000000,Narayan Peth
11679,2,1180,2,2,6500000,Narayangaon
11680,2,1200,2,1,6000000,Navi Peth
11681,3,1250,3,2,3950000,Padmavati
11684,2,600,2,2,8000000,Paud Road
11685,4,600,3,2,8200000,Pirangut
11686,2,1404,2,1,7000000,Prabhat Road
11687,3,1610,2,2,11500000,Pune Railway
11688,2,1760,2,1,8500000,Rasta Peth
11689,2,975,2,1,5500000,Raviwar Peth
11690,2,1190,2,2,4200000,Sadashiv Peth
11691,2,1110,2,1,4600000,Sahakar Nagar
11692,3,2415,3,2,39900000,Salunke Vihar
11693,2,1235,2,2,4450000,Sasson Road
11694,2,1275,2,3,5500000,Satara Road
11695,2,1115,2,1,11500000,Senapati Bapat
11696,2,1197,2,1,7600000,Shaniwar Peth
11697,1,644,1,1,3200000,Shivaji Nagar
11698,2,1251,2,3,4700000,Shukrawar Peth
11699,2,1105,2,2,3000000,Sinhagad Road
11700,2,1080,2,2,3800000,Somwar Peth
11701,4,2100,3,1,11400000,Swargate
11702,4,1600,4,1,20000000,Tilak Road
11703,3,1731,3,3,6411000,Uruli Devachi
11704,2,1206,2,1,5500000,Vadgaon Budruk
11705,3,1560,3,2,7800000,Wadgaon Sheri
11706,1,750,1,2,4700000,Viman Nagar
11707,2,1035,2,2,9000000,Vishrant Wadi
11708,7,1200,6,2,15000000,Wagholi
11709,1,702,1,0,3579999,Wakadewadi
11710,3,1700,3,1,6500000,Wanowrie
11711,2,1145,2,2,6850000,Warje
11712,3,1208,2,2,4350000,Yerawada
11713,3,1589,3,2,7400000,Alandi Road
11714,2,560,2,1,2200000,Ambegaon Budruk
11715,3,1426,2,2,6150000,Anandnagar
11716,3,1885,3,2,13500000,Aundh
11717,2,935,2,0,3777000,Aundh Road
11718,2,1171,2,2,7300000,Balaji Nagar
11719,2,1465,2,3,6000000,Baner
11720,3,1820,3,2,9500000,Baner road
11721,3,1580,2,2,6684999,Bhandarkar Road
11722,3,1452,2,2,4629000,Bhavani Peth
11723,3,1445,2,1,8956000,Bibvewadi
11724,2,1170,2,1,3900000,Bopodi
11725,2,1070,2,1,5000000,Budhwar Peth
11726,3,1100,3,2,5300000,Bund Garden
11727,2,1140,2,2,5600000,Camp
11728,3,2600,3,2,16000000,Chandan Nagar
11729,3,1532,3,2,5975000,Dapodi
11730,2,1150,2,1,4600000,Deccan Gymkhana
11731,2,1473,2,1,8500000,Dehu Road
11732,3,1350,3,2,8098999,Dhankawadi
11733,4,4040,4,0,50000000,Dhayari Phata
11734,3,1980,4,2,16600000,Dhole Patil
11735,3,1660,3,2,12800000,Erandwane
11736,7,2456,7,2,8500000,Fatima Nagar
11737,2,650,2,2,4500000,Fergusson College
11738,5,4000,5,2,42500000,Ganesh Peth
11739,3,2475,4,3,34000000,Ganeshkhind
11740,3,1495,3,2,9000000,Ghorpade Peth
11741,2,1080,2,1,4800000,Ghorpadi
11742,3,1521,2,2,5750000,Gokhale Nagar
11743,2,1053,2,0,5100000,Gultekdi
11744,3,2406,5,2,28900000,Guruwar peth
11745,4,800,5,3,11500000,Hadapsar
11746,2,1050,2,1,4200000,Hadapsar Industrial
11747,3,1430,2,2,5148000,Hingne Khurd
11748,3,2400,3,2,1200000,Jangali Maharaj
11749,3,1250,3,2,3900000,Kalyani Nagar
11750,4,1200,2,1,7500000,Karve Nagar
11751,1,840,1,1,15000000,Karve Road
11752,2,1000,2,2,3950000,Kasba Peth
11753,3,1630,3,3,6800000,Katraj
11754,2,985,2,1,4050000,Khadaki
11756,3,1650,3,3,10000000,Kharadi
11757,3,1670,3,2,5900000,Kondhwa
11759,4,1240,4,0,11000000,Kondhwa Khurd
11760,2,1000,2,2,6000000,Koregaon Park
11761,2,830,2,2,2600000,Kothrud
11762,3,1200,3,1,5610000,Law College
11763,5,9600,7,2,273600000,Laxmi Road
11764,4,2400,6,0,12250000,Lulla Nagar
11765,2,1140,2,2,4300000,Mahatma Gandhi
11766,3,1635,3,3,8500000,Mangalwar peth
11767,2,1120,2,1,7000000,Manik Bagh
11768,6,2750,6,3,20000000,Market yard
11769,3,1760,3,2,18500000,Model colony
11770,3,2137,3,2,11000000,Mukund Nagar
11771,2,973,2,1,5074000,Mundhawa
11772,3,1724,3,1,14600000,Nagar Road
11773,2,1020,2,2,4079000,Nana Peth
11774,4,1200,4,3,37500000,Narayan Peth
11775,1,750,1,1,3500000,Narayangaon
11776,2,883,2,1,4900000,Navi Peth
11777,2,660,2,0,7600000,Padmavati
11778,4,2787,5,2,22000000,Parvati Darshan
11779,3,1470,2,3,6000000,Pashan
11780,2,891,2,1,2495000,Paud Road
11781,2,1275,2,1,7600000,Pirangut
11782,3,1787,3,2,12000000,Prabhat Road
11783,5,1730,5,2,7500000,Pune Railway
11784,2,1320,2,2,11000000,Rasta Peth
11785,3,1692,3,3,10800000,Raviwar Peth
11786,3,1400,3,2,6900000,Sadashiv Peth
11787,2,1115,2,1,5000000,Sahakar Nagar
11788,2,1370,2,2,5600000,Salunke Vihar
11789,3,1602,3,2,5600000,Sasson Road
11790,1,793,1,1,4000000,Satara Road
11791,1,675,1,1,3500000,Senapati Bapat
11792,4,3250,4,2,13600000,Shaniwar Peth
11793,2,1050,2,3,4300000,Shivaji Nagar
11794,2,1035,2,1,4250000,Shukrawar Peth
11795,3,1200,2,2,4400000,Sinhagad Road
11796,3,1800,3,2,12800000,Somwar Peth
11797,3,1625,3,2,7000000,Swargate
11798,2,1032,2,1,3199000,Tilak Road
11799,3,1496,2,1,7181000,Uruli Devachi
11800,2,1100,2,2,3800000,Vadgaon Budruk
11801,3,1500,3,2,5000000,Wadgaon Sheri
11802,2,1125,2,1,3263000,Viman Nagar
11803,3,1555,3,3,7300000,Vishrant Wadi
11804,2,1025,2,1,4200000,Wagholi
11805,3,1482,2,1,8373000,Wakadewadi
11806,3,1630,2,2,13000000,Wanowrie
11807,2,900,2,1,4450000,Warje
11808,3,1355,2,3,7500000,Yerawada
11809,4,2360,4,2,60100000,Alandi Road
11810,2,1200,2,2,4500000,Ambegaon Budruk
11811,3,1563,3,2,6300000,Anandnagar
11812,4,1344,4,1,8400000,Aundh
11813,3,3000,3,2,40000000,Aundh Road
11814,2,812,2,1,4200000,Balaji Nagar
11815,2,1200,2,1,7000000,Baner
11816,4,3175,4,1,15600000,Baner road
11817,2,1360,2,1,10100000,Bhandarkar Road
11818,3,1835,3,3,8800000,Bhavani Peth
11819,3,1756,3,2,11000000,Bibvewadi
11820,3,1296,2,2,5183000,Bopodi
11821,2,1300,2,1,7500000,Budhwar Peth
11822,2,1141,2,1,5000000,Bund Garden
11823,3,1270,2,2,5079000,Camp
11824,2,1210,2,1,5500000,Chandan Nagar
11825,2,1310,2,2,6700000,Dapodi
11826,5,1356,5,2,13900000,Deccan Gymkhana
11827,3,1052,2,0,5519500,Dehu Road
11828,3,1745,3,2,14000000,Dhankawadi
11829,5,1200,5,1,12500000,Dhayari Phata
11830,2,1050,2,2,3700000,Dhole Patil
11831,4,2400,4,3,50000000,Erandwane
11832,2,1140,2,1,3400000,Fatima Nagar
11833,2,1210,2,2,5400000,Fergusson College
11834,3,2035,3,2,14200000,Ganesh Peth
11835,1,633,1,1,1709000,Ganeshkhind
11836,1,485,1,1,1950000,Ghorpade Peth
11837,2,1112,2,2,4000000,Ghorpadi
11838,2,1200,2,0,8200000,Gokhale Nagar
11839,3,2275,4,2,18700000,Gultekdi
11840,3,1419,3,2,8500000,Guruwar peth
11842,3,2020,3,3,27000000,Hadapsar Industrial
11843,2,1047,2,2,9100000,Hingne Khurd
11844,3,1884,4,2,11700000,Jangali Maharaj
11845,3,1200,3,2,14900000,Kalyani Nagar
11846,2,905,2,1,5800000,Karve Nagar
11847,3,1500,2,1,10800000,Karve Road
11848,1,850,1,0,5000000,Kasba Peth
11849,2,1125,2,1,3249000,Katraj
11850,2,1165,2,2,5980000,Khadaki
11851,2,933,2,0,5500000,Khadki
11852,3,1305,2,1,7700000,Kharadi
11853,2,1125,2,1,6500000,Kondhwa
11854,2,865,2,2,3300000,Kondhwa Budruk
11855,3,1245,3,3,6600000,Kondhwa Khurd
11856,2,8840,2,3,30000000,Koregaon Park
11857,3,1145,2,2,6000000,Kothrud
11858,3,2000,3,1,9000000,Law College
11859,1,625,1,1,4368000,Laxmi Road
11860,3,1724,3,2,12800000,Lulla Nagar
11861,1,400,1,1,7500000,Mahatma Gandhi
11862,3,1270,2,1,5400000,Mangalwar peth
11863,3,1250,3,2,3950000,Manik Bagh
11864,3,1485,3,2,7200000,Market yard
11865,2,823,2,1,8000000,Model colony
11866,2,990,2,2,5000000,Mukund Nagar
11867,3,1200,2,0,6600000,Mundhawa
11868,2,1185,2,2,5900000,Nagar Road
11869,2,1140,2,1,7800000,Nana Peth
11870,3,1950,4,2,12000000,Narayan Peth
11871,3,1756,3,2,12500000,Narayangaon
11872,4,2600,4,2,30000000,Navi Peth
11873,1,520,1,1,1404000,Padmavati
11874,2,1025,2,1,4800000,Parvati Darshan
11875,2,1216,2,1,7200000,Pashan
11876,2,1026,2,2,6080000,Paud Road
11877,4,3335,4,3,30000000,Pirangut
11878,5,2700,4,2,12500000,Prabhat Road
11879,3,1411,2,2,6000000,Pune Railway
11880,3,1320,2,1,3960000,Rasta Peth
11881,2,1320,2,0,5000000,Raviwar Peth
11882,4,615,4,2,11000000,Sadashiv Peth
11883,3,1804,3,2,15500000,Sahakar Nagar
11884,2,1140,2,2,4600000,Salunke Vihar
11885,4,1200,4,1,10500000,Sasson Road
11886,4,2375,4,2,18900000,Satara Road
11887,3,1750,3,2,12000000,Senapati Bapat
11888,9,960,5,2,13000000,Shaniwar Peth
11889,2,1152,2,2,5500000,Shivaji Nagar
11890,2,965,2,1,5400000,Shukrawar Peth
11891,3,1684,3,1,12000000,Sinhagad Road
11892,3,1672,3,2,8600000,Somwar Peth
11893,2,1075,2,2,6000000,Swargate
11894,3,1500,5,2,9500000,Tilak Road
11895,3,1464,3,2,5600000,Uruli Devachi
11896,2,1420,2,1,9926000,Vadgaon Budruk
11897,2,750,2,0,4000000,Wadgaon Sheri
11898,2,1169,2,2,6408000,Viman Nagar
11899,3,1290,2,1,6200000,Vishrant Wadi
11900,2,1160,2,2,4060000,Wagholi
11901,7,2800,5,3,9500000,Wakadewadi
11902,3,1500,3,2,7000000,Wanowrie
11903,3,1850,3,1,18000000,Warje
11904,3,1300,3,2,4600000,Yerawada
11905,3,1310,2,1,3784000,Alandi Road
11906,3,2750,5,2,55000000,Ambegaon Budruk
11907,3,2150,3,0,17000000,Anandnagar
11908,6,5100,5,3,30000000,Aundh
11909,3,1300,2,3,6900000,Aundh Road
11910,3,1875,2,1,11000000,Balaji Nagar
11911,3,1260,2,1,8200000,Baner
11912,5,2500,4,3,10000000,Baner road
11913,2,1241,2,1,6400000,Bhandarkar Road
11914,2,1025,2,2,4550000,Bhavani Peth
11915,2,1500,1,0,21800000,Bibvewadi
11916,2,1070,2,1,6000000,Bopodi
11917,2,815,2,1,4000000,Budhwar Peth
11918,3,2000,3,3,10500000,Bund Garden
11919,2,1400,2,1,19000000,Camp
11920,4,1740,4,3,17500000,Chandan Nagar
11921,4,5666,5,0,30000000,Dapodi
11922,2,1216,2,2,7000000,Deccan Gymkhana
11923,3,2200,2,1,19000000,Dehu Road
11924,4,3500,5,2,45000000,Dhankawadi
11925,6,970,6,3,10500000,Dhayari Phata
11926,7,3150,7,3,37500000,Dhole Patil
11927,2,1200,2,0,6200000,Erandwane
11928,2,1026,2,1,5018000,Fatima Nagar
11929,1,450,1,1,2000000,Fergusson College
11930,2,1205,2,1,4579000,Ganesh Peth
11931,2,1368,2,3,8700000,Ganeshkhind
11932,1,420,1,1,1250000,Ghorpade Peth
11933,2,1270,2,2,4200000,Ghorpadi
11934,2,614,1,1,2800000,Gokhale Nagar
11935,2,1050,2,0,5800000,Gultekdi
11936,2,1408,2,2,5800000,Guruwar peth
11937,3,1223,2,2,4281000,Hadapsar
